year,month,state,utilityNumber,utilityName,dataStatus,residentialCapacityPhotovoltaic,commercialCapacityPhotovoltaic,industrialCapacityPhotovoltaic,transportationCapacityPhotovoltaic,totalCapacityPhotovoltaic,residentialCustomerPhotovoltaic,commercialCustomerPhotovoltaic,industrialCustomerPhotovoltaic,transportationCustomerPhotovoltaic,totalCustomerPhotovoltaic,residentialSoldBackPhotovoltaic,commercialSoldBackPhotovoltaic,industrialSoldBackPhotovoltaic,transportationSoldBackPhotovoltaic,totalSoldBackPhotovoltaic,residentialCapacityWind,commercialCapacityWind,industrialCapacityWind,transportationCapacityWind,totalCapacityWind,residentialCustomerWind,commercialCustomerWind,industrialCustomerWind,transportationCustomerWind,totalCustomerWind,residentialSoldBackWind,commercialSoldBackWind,industrialSoldBackWind,transportationSoldBackWind,totalSoldBackWind,residentialCapacityOther,commercialCapacityOther,industrialCapacityOther,transportationCapacityOther,totalCapacityOther,residentialCustomerOther,commercialCustomerOther,industrialCustomerOther,transportationCustomerOther,totalCustomerOther,residentialSoldBackOther,commercialSoldBackOther,industrialSoldBackOther,transportationSoldBackOther,totalSoldBackOther,residentialCapacityAll,commercialCapacityAll,industrialCapacityAll,transportationCapacityAll,totalCapacityAll,residentialCustomerAll,commercialCustomerAll,industrialCustomerAll,transportationCustomerAll,totalCustomerAll,residentialSoldBackAll,commercialSoldBackAll,industrialSoldBackAll,transportationSoldBackAll,totalSoldBackAll
2016,1,CO,3989,City of Colorado Springs - (CO),Final,2.003,4.61,0,0,6.613,435,71,0,0,506,,,,,0,0.002,0.006,0,0,0.008,1,1,0,0,2,,,,,0,,,,,0,,,,,0,,,,,0,2.005,4.616,,0,6.621,436,72,0,0,508,0,0,0,0,0
2016,1,CO,6604,City of Fort Collins - (CO),Final,2.1,0.888,0.18,0,3.168,418,52,1,0,471,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,2.101,0.888,1.38,0,4.369,419,52,3,0,474,0,0,0,0,0
2016,1,CO,9336,Intermountain Rural Elec Assn,Final,6.655,0.056,,,6.711,1086,4,,,1090,,,,,0,0.046,0,,,0.046,17,0,,,17,,,,,0,,,,,0,,,,,0,,,,,0,6.701,0.056,,0,6.757,1103,4,0,0,1107,0,0,0,0,0
2016,1,CO,12866,Moon Lake Electric Assn Inc,Final,0,0.1,0,0,0.1,0,5,0,0,5,0,0.075,0,0,0.075,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,0.1,,0,0.1,0,5,0,0,5,0,0.075,0,0,0.075
2016,1,CO,15257,"Poudre Valley Associated Services, Inc.",Final,1.455,0.12,0.02,0,1.595,224,12,1,0,237,,,,0,0,0.04,,,,0.04,11,,,,11,,,,,0,,,,,0,,,,,0,,,,,0,1.495,0.12,0.02,0,1.635,235,12,1,0,248,0,0,0,0,0
2016,1,CO,15466,Public Service Co of Colorado,Final,137.695,111.886,0.624,,250.205,24884,2155,11,,27050,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,137.695,111.886,0.624,0,250.205,24884,2155,11,0,27050,0,0,0,0,0
2016,1,CO,16603,"San Luis Valley R E C, Inc",Final,0.238,0.096,0.03,,0.364,58,10,2,,70,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.241,0.096,0.03,0,0.367,60,10,2,0,72,0,0,0,0,0
2016,1,CO,19499,"United Power, Inc",Final,7.481,0.339,0.021,0,7.841,1223,11,1,0,1235,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,7.503,0.351,0.021,0,7.875,1231,13,1,0,1245,0,0,0,0,0
2016,1,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.004,,,,0.004,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.004,,,0,0.004,2,0,0,0,2,0,0,0,0,0
2016,1,CO,56146,Black Hills/Colorado Elec.Util,Final,4.83,5.811,0.1,0,10.741,648,196,1,0,845,0,0,0,0,0,0,0,1.8,0,1.8,0,0,1,0,1,,,,,0,,,,,0,,,,,0,,,,,0,4.83,5.811,1.9,0,12.541,648,196,2,0,846,0,0,0,0,0
2016,1,CO,99999,State Adjustment,Final,14.341,2.534,0.385,,17.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.341,2.534,0.385,,17.26,,,,,,,,,,
2016,2,CO,9336,Intermountain Rural Elec Assn,Final,7.318,0.056,0,0,7.374,1208,4,0,0,1212,,,,,0,0.046,0,0,0,0.046,17,0,0,0,17,,,,,0,,,,,0,,,,,0,,,,,0,7.364,0.056,,0,7.42,1225,4,0,0,1229,0,0,0,0,0
2016,2,CO,12866,Moon Lake Electric Assn Inc,Final,0,0.1,0,0,0.1,0,5,0,0,5,0,0.269,0,0,0.269,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,0.1,,0,0.1,0,5,0,0,5,0,0.269,0,0,0.269
2016,2,CO,15257,"Poudre Valley Associated Services, Inc.",Final,1.496,0.12,0.02,0,1.636,230,12,1,0,243,,,,0,0,0.04,,,,0.04,11,,,,11,,,,,0,,,,,0,,,,,0,,,,,0,1.536,0.12,0.02,0,1.676,241,12,1,0,254,0,0,0,0,0
2016,2,CO,15466,Public Service Co of Colorado,Final,138.154,111.906,0.624,0,250.684,24966,2158,11,0,27135,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,138.154,111.906,0.624,0,250.684,24966,2158,11,0,27135,0,0,0,0,0
2016,2,CO,16603,"San Luis Valley R E C, Inc",Final,0.238,0.096,0.03,0,0.364,58,10,2,0,70,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.241,0.096,0.03,0,0.367,60,10,2,0,72,0,0,0,0,0
2016,2,CO,19499,"United Power, Inc",Final,7.72,0.339,0.021,0,8.08,1273,11,1,0,1285,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,7.742,0.351,0.021,0,8.114,1281,13,1,0,1295,0,0,0,0,0
2016,2,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.004,,,,0.004,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.004,,,0,0.004,2,0,0,0,2,0,0,0,0,0
2016,2,CO,56146,Black Hills/Colorado Elec.Util,Final,4.83,5.811,0.1,0,10.741,648,196,1,0,845,0,0,0,0,0,0,0,1.8,0,1.8,0,0,1,0,1,,,,,0,,,,,0,,,,,0,,,,,0,4.83,5.811,1.9,0,12.541,648,196,2,0,846,0,0,0,0,0
2016,2,CO,99999,State Adjustment,Final,14.72,2.557,0.385,,17.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.72,2.557,0.385,,17.662,,,,,,,,,,
2016,2,CO,6604,City of Fort Collins - (CO),Final,2.201,0.888,0.18,0,3.269,439,52,1,0,492,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,2.202,0.888,1.38,0,4.47,440,52,3,0,495,0,0,0,0,0
2016,2,CO,3989,City of Colorado Springs - (CO),Final,2.003,4.61,0,0,6.613,435,71,0,0,506,,,,,0,0.002,0.006,0,0,0.008,1,1,0,0,2,,,,,0,,,,,0,,,,,0,,,,,0,2.005,4.616,,0,6.621,436,72,0,0,508,0,0,0,0,0
2016,6,CO,3989,City of Colorado Springs - (CO),Final,2.168,4.62,0,0,6.788,460,71,0,0,531,,,,,0,0.002,0.006,0,0,0.008,1,1,0,0,2,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,2.17,4.626,,0,6.796,461,72,0,0,533,0,0,0,0,0
2016,6,CO,6604,City of Fort Collins - (CO),Final,2.574,0.898,0.18,0,3.652,513,53,1,0,567,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,2.575,0.898,1.38,0,4.853,514,53,3,0,570,0,0,0,0,0
2016,6,CO,9336,Intermountain Rural Elec Assn,Final,7.786,0.056,0,0,7.842,1294,4,0,0,1298,,,,,0,0.046,0,0,0,0.046,17,0,0,0,17,,,,,0,,,,,0,,,,,0,,,,,0,7.832,0.056,,0,7.888,1311,4,0,0,1315,0,0,0,0,0
2016,6,CO,12866,Moon Lake Electric Assn Inc,Final,0,0.1,0,0,0.1,0,5,0,0,5,0,1.887,0,0,1.887,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,0.1,,0,0.1,0,5,0,0,5,0,1.887,0,0,1.887
2016,6,CO,15257,"Poudre Valley Associated Services, Inc.",Final,1.707,0.12,0.02,0,1.847,259,12,1,0,272,,,,0,0,0.04,,,,0.04,11,,,,11,,,,,0,,,,,0,,,,,0,,,,,0,1.747,0.12,0.02,0,1.887,270,12,1,0,283,0,0,0,0,0
2016,6,CO,15466,Public Service Co of Colorado,Final,143.5,112.281,0.639,0,256.42,25930,2180,13,0,28123,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,143.5,112.281,0.639,0,256.42,25930,2180,13,0,28123,0,0,0,0,0
2016,6,CO,16603,"San Luis Valley R E C, Inc",Final,0.248,0.096,0.03,0,0.374,60,10,2,0,72,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.251,0.096,0.03,0,0.377,62,10,2,0,74,0,0,0,0,0
2016,6,CO,19499,"United Power, Inc",Final,8.686,0.389,0.021,0,9.096,1437,13,1,0,1451,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,8.708,0.401,0.021,0,9.13,1445,15,1,0,1461,0,0,0,0,0
2016,6,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.004,,,,0.004,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.004,,,0,0.004,2,0,0,0,2,0,0,0,0,0
2016,6,CO,56146,Black Hills/Colorado Elec.Util,Final,5.172,6.006,0.1,0,11.278,718,198,1,0,917,,,,,0,0,0,1.8,0,1.8,0,0,1,0,1,,,,,0,,,,,0,,,,,0,,,,,0,5.172,6.006,1.9,0,13.078,718,198,2,0,918,0,0,0,0,0
2016,6,CO,99999,State Adjustment,Final,16.82,2.613,0.38,,19.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.82,2.613,0.38,,19.813,,,,,,,,,,
2016,4,CO,3989,City of Colorado Springs - (CO),Final,2.015,4.61,,,6.625,438,71,,,509,,,,,0,0.002,0.006,,,0.008,1,1,,,2,,,,,0,,,,,0,,,,,0,,,,,0,2.017,4.616,,0,6.633,439,72,0,0,511,0,0,0,0,0
2016,4,CO,6604,City of Fort Collins - (CO),Final,2.358,0.898,0.18,0,3.436,474,53,1,0,528,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,2.359,0.898,1.38,0,4.637,475,53,3,0,531,0,0,0,0,0
2016,4,CO,9336,Intermountain Rural Elec Assn,Final,7.457,0.056,0,0,7.513,1230,4,0,0,1234,,,,,0,0.046,0,0,0,0.046,17,0,0,0,17,,,,,0,,,,,0,,,,,0,,,,,0,7.503,0.056,,0,7.559,1247,4,0,0,1251,0,0,0,0,0
2016,4,CO,12866,Moon Lake Electric Assn Inc,Final,0,0.1,0,0,0.1,0,5,0,0,5,0,0.51,0,0,0.51,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,0.1,,0,0.1,0,5,0,0,5,0,0.51,0,0,0.51
2016,4,CO,15257,"Poudre Valley Associated Services, Inc.",Final,1.615,0.12,0.02,0,1.755,245,12,1,0,258,,,,0,0,0.04,,,,0.04,11,,,,11,,,,,0,,,,,0,,,,,0,,,,,0,1.655,0.12,0.02,0,1.795,256,12,1,0,269,0,0,0,0,0
2016,4,CO,15466,Public Service Co of Colorado,Final,141.157,111.959,0.624,,253.74,25506,2162,11,,27679,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,141.157,111.959,0.624,0,253.74,25506,2162,11,0,27679,0,0,0,0,0
2016,4,CO,16603,"San Luis Valley R E C, Inc",Final,0.242,0.096,0.03,0,0.368,59,10,2,0,71,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.245,0.096,0.03,0,0.371,61,10,2,0,73,0,0,0,0,0
2016,4,CO,19499,"United Power, Inc",Final,8.186,0.389,0.021,0,8.596,1342,13,1,0,1356,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,8.208,0.401,0.021,0,8.63,1350,15,1,0,1366,0,0,0,0,0
2016,4,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.004,,,,0.004,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.004,,,0,0.004,2,0,0,0,2,0,0,0,0,0
2016,4,CO,56146,Black Hills/Colorado Elec.Util,Final,5.029,5.811,0.1,0,10.94,698,196,1,0,895,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,5.029,5.811,1.9,0,12.74,698,196,2,0,896,0,0,0,0,0
2016,4,CO,99999,State Adjustment,Final,15.917,2.577,0.384,,18.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.917,2.577,0.384,,18.878,,,,,,,,,,
2016,5,CO,12866,Moon Lake Electric Assn Inc,Final,0,0.1,0,0,0.1,0,5,0,0,5,0,0.891,0,0,0.891,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,0.1,,0,0.1,0,5,0,0,5,0,0.891,0,0,0.891
2016,5,CO,15257,"Poudre Valley Associated Services, Inc.",Final,1.643,0.12,0.02,0,1.783,250,12,1,0,263,,,,0,0,0.04,,,,0.04,11,,,,11,,,,,0,,,,,0,,,,,0,,,,,0,1.683,0.12,0.02,0,1.823,261,12,1,0,274,0,0,0,0,0
2016,5,CO,15466,Public Service Co of Colorado,Final,142.124,112.201,0.624,,254.949,25679,2166,11,,27856,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,142.124,112.201,0.624,0,254.949,25679,2166,11,0,27856,0,0,0,0,0
2016,5,CO,16603,"San Luis Valley R E C, Inc",Final,0.242,0.096,0.03,0,0.368,59,10,2,0,71,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.245,0.096,0.03,0,0.371,61,10,2,0,73,0,0,0,0,0
2016,5,CO,19499,"United Power, Inc",Final,8.425,0.389,0.021,0,8.835,1387,13,1,0,1401,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,8.447,0.401,0.021,0,8.869,1395,15,1,0,1411,0,0,0,0,0
2016,5,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.004,,,,0.004,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.004,,,0,0.004,2,0,0,0,2,0,0,0,0,0
2016,5,CO,56146,Black Hills/Colorado Elec.Util,Final,5.065,5.81,0.1,0,10.975,704,196,1,0,901,,,,,0,,,1.8,0,1.8,,,1,0,1,,,,,0,,,,,0,,,,,0,,,,,0,5.065,5.81,1.9,0,12.775,704,196,2,0,902,0,0,0,0,0
2016,5,CO,99999,State Adjustment,Final,16.393,2.597,0.384,,19.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.393,2.597,0.384,,19.374,,,,,,,,,,
2016,5,CO,9336,Intermountain Rural Elec Assn,Final,7.612,0.056,0,0,7.668,1262,4,0,0,1266,,,,,0,0.046,0,0,0,0.046,17,0,0,0,17,,,,,0,,,,,0,,,,,0,,,,,0,7.658,0.056,,0,7.714,1279,4,0,0,1283,0,0,0,0,0
2016,5,CO,6604,City of Fort Collins - (CO),Final,2.465,0.898,0.18,0,3.543,494,53,1,0,548,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,2.466,0.898,1.38,0,4.744,495,53,3,0,551,0,0,0,0,0
2016,5,CO,3989,City of Colorado Springs - (CO),Final,2.11,4.61,,,6.72,460,71,,,531,,,,,0,0.002,0.006,,,0.008,1,1,,,2,,,,,0,,,,,0,,,,,0,,,,,0,2.112,4.616,,0,6.728,461,72,0,0,533,0,0,0,0,0
2017,9,CO,99999,State Adjustment,Final,24.265,4.265,,,28.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.265,4.265,,,28.683,,,,,,,,,,
2017,9,CO,56146,Black Hills/Colorado Elec.Util,Final,7.393,6.013,0.1,,13.506,1023,199,1,,1223,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,7.393,6.013,1.9,0,15.306,1023,199,2,0,1224,0,0,0,0,0
2017,9,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.004,,,,0.004,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.004,,,0,0.004,2,0,0,0,2,0,0,0,0,0
2017,9,CO,3989,City of Colorado Springs - (CO),Final,2.573,4.645,,,7.218,552,72,,,624,,,,,0,0.001,0.006,,,0.007,1,1,,,2,,,,,0,,,,,0,,,,,0,,,,,0,3.374,9.771,,0,13.145,991,139,0,0,1130,0,0,0,0,0
2017,9,CO,6604,City of Fort Collins - (CO),Final,4.42,1.13,0.18,0,5.73,827,57,1,0,885,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,5.041,1.13,1.38,0,7.551,1028,57,3,0,1088,0,0,0,0,0
2017,9,CO,9336,Intermountain Rural Elec Assn,Final,9.182,0.056,0,0,9.238,1506,4,0,0,1510,,,,,0,0.046,0,0,0,0.046,17,0,0,0,17,,,,,0,,,,,0,,,,,0,,,,,0,9.228,0.056,,0,9.284,1523,4,0,0,1527,0,0,0,0,0
2017,9,CO,12866,Moon Lake Electric Assn Inc,Final,0.006,0.1,0,0,0.106,1,5,0,0,6,0,1.48,0,0,1.48,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.006,0.1,,0,0.106,1,5,0,0,6,0,1.48,0,0,1.48
2017,9,CO,15257,"Poudre Valley REA, Inc",Final,2.63,0.153,0.073,0,2.856,373,15,4,0,392,84.128,0,0,0,84.128,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,3.37,0.153,0.073,0,3.596,532,15,4,0,551,84.128,0,0,0,84.128
2017,9,CO,15466,Public Service Co of Colorado,Final,167.997,119.083,0.639,,287.719,30076,2277,13,,32366,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,167.997,119.083,0.639,0,287.719,30076,2277,13,0,32366,0,0,0,0,0
2017,9,CO,16603,"San Luis Valley R E C, Inc",Final,0.307,0.104,0.03,,0.441,72,11,2,,85,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.31,0.104,0.03,0,0.444,74,11,2,0,87,0,0,0,0,0
2017,9,CO,19499,"United Power, Inc",Final,12.285,0.389,0.021,,12.695,1946,13,1,,1960,,,,,0,0.022,0.012,0,,0.034,8,2,0,,10,,,,,0,,,,,0,,,,,0,,,,,0,12.307,0.401,0.021,0,12.729,1954,15,1,0,1970,0,0,0,0,0
2017,7,CO,12866,Moon Lake Electric Assn Inc,Final,0.006,0.1,0,0,0.106,1,5,0,0,6,0,1.148,0,0,1.148,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.006,0.1,,0,0.106,1,5,0,0,6,0,1.148,0,0,1.148
2017,7,CO,15257,"Poudre Valley REA, Inc",Final,2.513,0.153,0.049,0,2.715,360,15,3,0,378,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,3.253,0.153,0.049,0,3.455,519,15,3,0,537,0,0,0,0,0
2017,7,CO,15466,Public Service Co of Colorado,Final,163.596,118.931,0.639,0,283.166,29323,2269,13,0,31605,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,163.596,118.931,0.639,0,283.166,29323,2269,13,0,31605,0,0,0,0,0
2017,7,CO,16603,"San Luis Valley R E C, Inc",Final,0.307,0.104,0.03,,0.441,72,11,2,,85,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.31,0.104,0.03,0,0.444,74,11,2,0,87,0,0,0,0,0
2017,7,CO,19499,"United Power, Inc",Final,11.588,0.389,0.021,0,11.998,1882,13,1,0,1896,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,11.61,0.401,0.021,0,12.032,1890,15,1,0,1906,0,0,0,0,0
2017,7,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.004,,,,0.004,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.004,,,0,0.004,2,0,0,0,2,0,0,0,0,0
2017,7,CO,56146,Black Hills/Colorado Elec.Util,Final,7.179,6.006,0.1,,13.285,991,198,1,,1190,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,7.179,6.006,1.9,0,15.085,991,198,2,0,1191,0,0,0,0,0
2017,7,CO,99999,State Adjustment,Final,23.056,4.235,,,27.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.056,4.235,,,27.444,,,,,,,,,,
2017,7,CO,9336,Intermountain Rural Elec Assn,Final,8.958,0.056,0,0,9.014,1471,4,0,0,1475,,,,,0,0.046,0,0,0,0.046,17,0,0,0,17,,,,,0,,,,,0,,,,,0,,,,,0,9.004,0.056,,0,9.06,1488,4,0,0,1492,0,0,0,0,0
2017,7,CO,6604,City of Fort Collins - (CO),Final,4.197,0.962,0.18,0,5.339,788,55,1,0,844,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,4.818,0.962,1.38,0,7.16,989,55,3,0,1047,0,0,0,0,0
2017,7,CO,3989,City of Colorado Springs - (CO),Final,2.573,4.645,,,7.218,552,72,,,624,,,,,0,0.002,0.006,,,0.008,1,1,,,2,,,,,0,,,,,0,,,,,0,,,,,0,3.375,9.771,,0,13.146,991,139,0,0,1130,0,0,0,0,0
2017,8,CO,99999,State Adjustment,Final,23.602,4.253,,,28.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.602,4.253,,,28.008,,,,,,,,,,
2017,8,CO,61098,Longroad Energy,Final,,4.903,,,4.903,,15,,,15,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,4.903,,0,4.903,0,15,0,0,15,0,0,0,0,0
2017,8,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.004,,,,0.004,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.004,,,0,0.004,2,0,0,0,2,0,0,0,0,0
2017,8,CO,3989,City of Colorado Springs - (CO),Final,2.573,4.645,,,7.218,552,72,,,624,,,,,0,0.002,0.006,,,0.008,1,1,,,2,,,,,0,,,,,0,,,,,0,,,,,0,3.375,9.771,,0,13.146,991,139,0,0,1130,0,0,0,0,0
2017,8,CO,6604,City of Fort Collins - (CO),Final,4.281,1.13,0.18,0,5.591,804,57,1,0,862,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,4.902,1.13,1.38,0,7.412,1005,57,3,0,1065,0,0,0,0,0
2017,8,CO,9336,Intermountain Rural Elec Assn,Final,9.083,0.056,0,0,9.139,1487,4,0,0,1491,,,,,0,0.046,0,0,0,0.046,17,0,0,0,17,,,,,0,,,,,0,,,,,0,,,,,0,9.129,0.056,,0,9.185,1504,4,0,0,1508,0,0,0,0,0
2017,8,CO,12866,Moon Lake Electric Assn Inc,Final,0.006,0.1,0,,0.106,1,5,0,,6,0,1.262,0,,1.262,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.006,0.1,,0,0.106,1,5,0,0,6,0,1.262,0,0,1.262
2017,8,CO,15257,"Poudre Valley REA, Inc",Final,2.592,0.153,0.073,0,2.818,371,15,4,0,390,88.443,0,0,0,88.443,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,3.332,0.153,0.073,0,3.558,530,15,4,0,549,88.443,0,0,0,88.443
2017,8,CO,15466,Public Service Co of Colorado,Final,166.56,119.083,0.639,,286.282,29825,2277,13,,32115,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,166.56,119.083,0.639,0,286.282,29825,2277,13,0,32115,0,0,0,0,0
2017,8,CO,16603,"San Luis Valley R E C, Inc",Final,0.307,0.104,0.03,,0.441,72,11,2,,85,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.31,0.104,0.03,0,0.444,74,11,2,0,87,0,0,0,0,0
2017,8,CO,19499,"United Power, Inc",Final,11.96,0.389,0.021,0,12.37,1893,13,1,0,1907,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,11.982,0.401,0.021,0,12.404,1901,15,1,0,1917,0,0,0,0,0
2017,8,CO,56146,Black Hills/Colorado Elec.Util,Final,7.352,6.006,0.1,,13.458,1017,198,1,,1216,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,7.352,6.006,1.9,0,15.258,1017,198,2,0,1217,0,0,0,0,0
2017,12,CO,3989,City of Colorado Springs - (CO),Final,2.573,4.645,,,7.218,776,78,,,854,,,,,0,0.002,0.006,,,0.008,1,1,,,2,,,,,0,,,,,0,,,,,0,,,,,0,3.375,9.771,,0,13.146,1215,145,0,0,1360,0,0,0,0,0
2017,12,CO,6604,City of Fort Collins - (CO),Final,4.814,1.222,0.18,0,6.216,892,58,1,0,951,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,5.435,1.222,1.38,0,8.037,1093,58,3,0,1154,0,0,0,0,0
2017,12,CO,9336,Intermountain Rural Elec Assn,Final,9.658,0.056,0,0,9.714,1578,4,0,0,1582,,,,,0,0.046,0,0,0,0.046,17,0,0,0,17,,,,,0,,,,,0,,,,,0,,,,,0,9.704,0.056,,0,9.76,1595,4,0,0,1599,0,0,0,0,0
2017,12,CO,12866,Moon Lake Electric Assn Inc,Final,0.006,0.1,0,0,0.106,1,5,0,0,6,0,0.302,0,0,0.302,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.006,0.1,,0,0.106,1,5,0,0,6,0,0.302,0,0,0.302
2017,12,CO,15257,"Poudre Valley REA, Inc",Final,2.847,0.193,0.098,,3.138,398,17,5,,420,63.866,,,,63.866,,0,0,0,0,,0,0,0,0,,,,,0,,,,,0,,,,,0,,,,,0,3.587,0.193,0.098,0,3.878,557,17,5,0,579,63.866,0,0,0,63.866
